"crash_unit_id","crash_record_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1254508","385404bcdb8fb13e6d01672abc15ead09448c539a3a2d856a4b3b402bc68c808d3534ba9c4855b50a2868bc8404cce0a272d41b5ff871defa9daf8b0bf6f2caa","JE492138","2021-12-29T16:00:00.000","3","DRIVER",,"1190859",,"TOYOTA","HIGHLANDER","IL","2008","UNKNOWN","PASSENGER","PERSONAL","S","OTHER","Y",,"1",,"TO BE ARRANGED BY OWNER","TBD",,,,,,"Y","Y","Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254453","82e7bacf812e0c584ad373ece7155bad67f176af6a246f6988a612c08e98a063860f286c3b3f40bd94f28a101b099f0944e588e906004187d129d87303431ce4","JE492171","2021-12-29T16:00:00.000","1","DRIVERLESS",,"1190756",,"MITSUBISHI","OTHER (EXPLAIN IN NARRATIVE)","IL","2004","UNKNOWN","TRUCK - SINGLE UNIT","COMMERCIAL - SINGLE UNIT","W","DRIVERLESS",,,"0",,,,"Y",,,"N","N","N",,,,,,,,,"NONE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254454","82e7bacf812e0c584ad373ece7155bad67f176af6a246f6988a612c08e98a063860f286c3b3f40bd94f28a101b099f0944e588e906004187d129d87303431ce4","JE492171","2021-12-29T16:00:00.000","2","PARKED",,"1190767",,"NISSAN","PATHFINDER","IL","2001","UNKNOWN","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,,"Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254465","7d05ecb16892784feb7893c57233ce3e4217b205981ba0798ed45b8ea6d1ca714e8f55917dfd76a19935f0d85da385cf69aaac05ab1e469eb9ce4b6a4529647d","JE492154","2021-12-29T15:52:00.000","1","DRIVER",,"1190773",,"HYUNDAI","ELANTRA","IL","2007","UNKNOWN","PASSENGER","PERSONAL","N","TURNING LEFT","Y",,"1",,"pending insurance",,,,,"Y","Y","Y",,"Y","Y",,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254466","7d05ecb16892784feb7893c57233ce3e4217b205981ba0798ed45b8ea6d1ca714e8f55917dfd76a19935f0d85da385cf69aaac05ab1e469eb9ce4b6a4529647d","JE492154","2021-12-29T15:52:00.000","2","DRIVER","1","1190775",,"CHEVROLET","MALIBU","IL","2018","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"2",,,,,"Y",,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254455","fe9e7ae196eac2e3c34c6b8e0b0137a7f2e88ccb451b4474671cf81c58bad6c1ceccc2e865164b04c692dbe1219a925ed4f9ea23251f4a01e81292d6b1c0d08e","JE492137","2021-12-29T15:52:00.000","1","DRIVER","1","1190760",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2014","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"2",,,,,"Y",,,,,,,,,,,"Y","Y","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254456","fe9e7ae196eac2e3c34c6b8e0b0137a7f2e88ccb451b4474671cf81c58bad6c1ceccc2e865164b04c692dbe1219a925ed4f9ea23251f4a01e81292d6b1c0d08e","JE492137","2021-12-29T15:52:00.000","2","DRIVER","1","1190769",,"SUBARU","OTHER (EXPLAIN IN NARRATIVE)","IL","2018","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","SLOW/STOP IN TRAFFIC",,,"2",,,,,,,,,"Y","Y","Y",,,,,,"Y","REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254470","53f9c152a82957415ec9d56bb738b29df3fdd409634d9763bfa22164b44f6fa5c0fd4dddd791517647ef974e1150ea2497cb6e1977d1b34689bab7195b725f57","JE492149","2021-12-29T15:50:00.000","1","DRIVER",,"1190778","N","FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2020","NONE","PICKUP","OTHER","NE","TURNING LEFT",,,"1",,,,"Y",,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254471","53f9c152a82957415ec9d56bb738b29df3fdd409634d9763bfa22164b44f6fa5c0fd4dddd791517647ef974e1150ea2497cb6e1977d1b34689bab7195b725f57","JE492149","2021-12-29T15:50:00.000","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1258244","3082abf5abe321cd47f0da8d2e9a472565d0387bd130afcab7ea14a9e40bc0b56726c4d53ea07d752b0178229fc62126e34bb7c1b01c99b9a22632502ba825a8","JF104046","2021-12-29T15:40:00.000","1","DRIVER","1","1194353",,"CADILLAC","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","PASSENGER","UNKNOWN/NA","E","UNKNOWN/NA",,,"2",,,,,,,,,,,,,,,,,"Y","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1258245","3082abf5abe321cd47f0da8d2e9a472565d0387bd130afcab7ea14a9e40bc0b56726c4d53ea07d752b0178229fc62126e34bb7c1b01c99b9a22632502ba825a8","JF104046","2021-12-29T15:40:00.000","2","DRIVER",,"1194355",,"NISSAN","ALTIMA","IL","2010","NONE","PASSENGER","UNKNOWN/NA","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1256435","24272b89757109af7aae3f033ed675efc9145924761ed9ae28fe4088277fecb0ef70e6b446286a10318748680292f45e25b653d345cd9651553d2de6e0b3c793","JF101397","2021-12-29T15:30:00.000","1","DRIVER",,"1192615",,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)","IL","2017","NONE","PASSENGER","PERSONAL","E","BACKING",,,"1",,,,,,,,,,,"Y",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1256436","24272b89757109af7aae3f033ed675efc9145924761ed9ae28fe4088277fecb0ef70e6b446286a10318748680292f45e25b653d345cd9651553d2de6e0b3c793","JF101397","2021-12-29T15:30:00.000","2","DRIVER",,"1192616",,"CHEVROLET","CAPRICE","IL","1996","NONE","PASSENGER","PERSONAL","S","OTHER",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254449","67f502117e9a7b3ad2a499f18bfa6bcfb75c5e1f6282185edde963dc0bdc4d62785f5a9864ce10ab67f559075823917886cd332112568db23c7fcf1d977d09b8","JE492126","2021-12-29T15:30:00.000","1","DRIVER",,"1190754",,"MAZDA","MAZDA6","IL","2016","UNKNOWN","PASSENGER","PERSONAL","S","TURNING LEFT",,,"1",,,,,"Y","Y","Y",,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254450","67f502117e9a7b3ad2a499f18bfa6bcfb75c5e1f6282185edde963dc0bdc4d62785f5a9864ce10ab67f559075823917886cd332112568db23c7fcf1d977d09b8","JE492126","2021-12-29T15:30:00.000","2","DRIVER","1","1190758",,"CHEVROLET","TRAX","IL","2016","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"2",,,,,"Y","Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1259111","87cd647d8c75a0ea3b36b3cb1a21cc4d388a0408caf97e4a78a35ab02f1ce689e75c90e6549fc1567e32723022a4de7f914ea25f77bf70d67cfed54baf0e21f9","JE492170","2021-12-29T15:30:00.000","1","DRIVER","1","1195173",,"PONTIAC","VIBE","IL","2006","UNKNOWN","PASSENGER","PERSONAL","N","TURNING LEFT",,,"2",,,,,,,,,,,,"Y","Y",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1259112","87cd647d8c75a0ea3b36b3cb1a21cc4d388a0408caf97e4a78a35ab02f1ce689e75c90e6549fc1567e32723022a4de7f914ea25f77bf70d67cfed54baf0e21f9","JE492170","2021-12-29T15:30:00.000","2","DRIVER",,"1195174",,"NISSAN","MURANO","IL","2006","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254472","1ed2dcc44b571c29956e900e2936dd585052ab1d5b8e2025ede52fbded33e9475826ac8cc361af5c7915ee140ca9412890b371ce874a52691c1312c67b239b19","JE492127","2021-12-29T15:23:00.000","1","DRIVER","2","1190782",,"GENERAL MOTORS CORPORATION (GMC)","ENVOY","IL","2004","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"3",,"city of chicago","103/doty",,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254473","1ed2dcc44b571c29956e900e2936dd585052ab1d5b8e2025ede52fbded33e9475826ac8cc361af5c7915ee140ca9412890b371ce874a52691c1312c67b239b19","JE492127","2021-12-29T15:23:00.000","2","DRIVER",,"1190788","N","CHEVROLET","SILVERADO","IN","2015","NONE","TRUCK - SINGLE UNIT","CONSTRUCTION/MAINTENANCE","E","OTHER","Y",,"1",,"PERSONAL TOW",,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254846","08e2cb8a051f4f2ee2fa2de0e330c164b1c7839bfbd6cb523463a2d3aba4d846764149dd853eb3462fbf5419e5983233c3b7444a75c4826d6bcb88fb495b6d43","JE493012","2021-12-29T15:20:00.000","1","DRIVER",,"1191137",,"INFINITI","QX30","IL","2017","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","BACKING",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254847","08e2cb8a051f4f2ee2fa2de0e330c164b1c7839bfbd6cb523463a2d3aba4d846764149dd853eb3462fbf5419e5983233c3b7444a75c4826d6bcb88fb495b6d43","JE493012","2021-12-29T15:20:00.000","2","PARKED",,"1191142",,"VOLKSWAGEN","JETTA","IL","2019","UNKNOWN","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,"Y",,,,"N","N","N",,,,"N","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254444","12bf518aba6dfaa8ca07b706b95511e5dcf8b75d4979259873602bbc6f03079edf0c395fb5e467ef068cd5f23f93ed88810aa1a85f4f211a4c74c2199b359b32","JE492136","2021-12-29T15:15:00.000","1","DRIVER",,"1190749",,"FORD","TRANSIT","IL",,"UNKNOWN","OTHER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254445","12bf518aba6dfaa8ca07b706b95511e5dcf8b75d4979259873602bbc6f03079edf0c395fb5e467ef068cd5f23f93ed88810aa1a85f4f211a4c74c2199b359b32","JE492136","2021-12-29T15:15:00.000","2","DRIVER",,"1190752",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","OTHER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254500","9d5c79e3b7a66cb83e99c6c71ed617764f29e7d0415938098901c93759444fb677a833c4c79493244f821379f3be197c6b6b8f7d670d274538cc5b0bce7b0185","JE492206","2021-12-29T15:15:00.000","1","DRIVER",,"1190810",,"FORD","FUSION","IL",,"UNKNOWN","PASSENGER","UNKNOWN/NA","SE","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254501","9d5c79e3b7a66cb83e99c6c71ed617764f29e7d0415938098901c93759444fb677a833c4c79493244f821379f3be197c6b6b8f7d670d274538cc5b0bce7b0185","JE492206","2021-12-29T15:15:00.000","2","DRIVER",,"1190820",,"VOLKSWAGEN","JETTA","IL","2013","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254442","b9016fb256856ae29b86353493b4d5aea8166d51f72fb69789b0af7350927513745e207dcc70cf875b0b36bb534c366676578d981ea6050b77e58a441378d7e2","JE492102","2021-12-29T15:12:00.000","1","DRIVER",,"1190753",,"AUDI","A6","IL","2014","UNKNOWN","PASSENGER","PERSONAL","W","PASSING/OVERTAKING",,,"1",,,,,,,"Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254443","b9016fb256856ae29b86353493b4d5aea8166d51f72fb69789b0af7350927513745e207dcc70cf875b0b36bb534c366676578d981ea6050b77e58a441378d7e2","JE492102","2021-12-29T15:12:00.000","2","DRIVER",,"1190764",,"NEW FLYER","D40LF","IL","2008","UNKNOWN","BUS OVER 15 PASS.","CTA","W","OTHER",,,"1",,,,,,,,,,,"Y","Y",,,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254446","7ba69d17cf162367df8683aa21794ec512086acbd204d070315388e85168eb4c7fa2d9e335802b0a273baf15099942de48893ee56c4cd4a0ef6c0f134af8d391","JE492119","2021-12-29T15:08:00.000","1","DRIVER",,"1190751",,"JEEP","CHEROKEE","IL","2006","UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y",,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254447","7ba69d17cf162367df8683aa21794ec512086acbd204d070315388e85168eb4c7fa2d9e335802b0a273baf15099942de48893ee56c4cd4a0ef6c0f134af8d391","JE492119","2021-12-29T15:08:00.000","2","PARKED","2","1190755",,"BMW","X5","IL","2001","NONE","PASSENGER","PERSONAL","E","PARKED","Y",,"2",,"PRIVATE",,,,,,,,"Y","Y",,,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254448","7ba69d17cf162367df8683aa21794ec512086acbd204d070315388e85168eb4c7fa2d9e335802b0a273baf15099942de48893ee56c4cd4a0ef6c0f134af8d391","JE492119","2021-12-29T15:08:00.000","3","PARKED",,"1190763",,"CHRYSLER","PACIFICA","IL","2006","NONE","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,"Y","Y",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254440","b81bc04444aa4a3f8494ae01d0f8ce01d7efb4a7e39da4d5fad0d266c62667b554e4a89888985df71fbba64f03dd46ad221989cc008b5c1f35ee5133841cae36","JE492109","2021-12-29T15:03:00.000","1","DRIVER",,"1190748",,"DODGE","OTHER (EXPLAIN IN NARRATIVE)","IL","2013","UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254441","b81bc04444aa4a3f8494ae01d0f8ce01d7efb4a7e39da4d5fad0d266c62667b554e4a89888985df71fbba64f03dd46ad221989cc008b5c1f35ee5133841cae36","JE492109","2021-12-29T15:03:00.000","2","DRIVER",,"1190750","Y","NEW FLYER","DE60LFR","IL","2008","NONE","BUS OVER 15 PASS.","CTA","N","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT","13725",,,,,,"CHICAGO TRANSIT AUTHORITY","IL","CHICAGO",,,,"N","N",,"N",,"N","N",,,,,,,,,"BUS","BUS","OTHER","N","N",
"1254430","187bbb07e3b6d3f289ebbb56d211990594ac5c6f941c3c133761b6ea0d4335a2df757986747fa37b1ecfcd6563704d4cf7ff5cfac44b587769fa0541d001f6e7","JE492110","2021-12-29T15:00:00.000","1","DRIVER",,"1190739",,"MINI","COUNTRYMAN","IL","2001","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254431","187bbb07e3b6d3f289ebbb56d211990594ac5c6f941c3c133761b6ea0d4335a2df757986747fa37b1ecfcd6563704d4cf7ff5cfac44b587769fa0541d001f6e7","JE492110","2021-12-29T15:00:00.000","2","DRIVER",,"1190744",,"NISSAN","KICKS","IN",,"UNKNOWN","PASSENGER","UNKNOWN/NA","W","U-TURN",,,"1",,,,,,,,,,,,"Y","Y",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254396","22b6401b87b2ed3fab013b1df743a9f23b0d9bc3298d52479501750a2753e14b6d7e46e579203cc09b0fa03515776314dcf6bf535e2c79d488a084cfabf0c71b","JE492051","2021-12-29T15:00:00.000","1","DRIVER",,"1190697",,"HONDA","RIDGELINE","IL","2008","NONE","PICKUP","PERSONAL","N","CHANGING LANES",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254397","22b6401b87b2ed3fab013b1df743a9f23b0d9bc3298d52479501750a2753e14b6d7e46e579203cc09b0fa03515776314dcf6bf535e2c79d488a084cfabf0c71b","JE492051","2021-12-29T15:00:00.000","2","DRIVER",,"1190704",,"JEEP","GRAND CHEROKEE","IL","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254563","e449515227fe472f2a1cf698e5e7760b2069cef95bb2434eb9e1fff79588a9c4bfa955f56866216272deda4f635f091959d25d76c0c81853120912dd1165319e","JE492327","2021-12-29T15:00:00.000","1","DRIVER",,"1190865",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254564","e449515227fe472f2a1cf698e5e7760b2069cef95bb2434eb9e1fff79588a9c4bfa955f56866216272deda4f635f091959d25d76c0c81853120912dd1165319e","JE492327","2021-12-29T15:00:00.000","2","PARKED",,"1190869",,"JEEP","GRAND CHEROKEE","IL","2018","UNKNOWN","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,"Y",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254467","e4ae4df27f97f4dc9322135347bd39e875409420b836585b51601ff6dfd0da505a4700278f8ba7dedef6ac6c415205c6945abdc90964472c9a57a8b056280dd3","JE492168","2021-12-29T14:55:00.000","1","PARKED",,"1190774",,"CHEVROLET","MALIBU","IL","2013","NONE","PASSENGER","PERSONAL","E","PARKED","Y",,"0",,"owner","owner",,,,,,,,,,"Y","Y",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254468","e4ae4df27f97f4dc9322135347bd39e875409420b836585b51601ff6dfd0da505a4700278f8ba7dedef6ac6c415205c6945abdc90964472c9a57a8b056280dd3","JE492168","2021-12-29T14:55:00.000","2","DRIVER",,"1190779",,"FORD","ECONOLINE E450","IL","2003","NONE","OTHER","TOW TRUCK","E","STRAIGHT AHEAD",,,"1",,,,,,"Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254380","0d18a24718cf64c51e531428ad935e1a300abd4bd9190f283557afee04d5735ebb9ffb12390385d38d7e35b4dd1ec90c1d79455fcd80d995ea18001f0957894f","JE492033","2021-12-29T14:50:00.000","1","DRIVER",,"1190693",,"MERCURY","MOUNTAINEER","IL","2001","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","OTHER",,,"1",,,,,,,,,"Y",,"N",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254381","0d18a24718cf64c51e531428ad935e1a300abd4bd9190f283557afee04d5735ebb9ffb12390385d38d7e35b4dd1ec90c1d79455fcd80d995ea18001f0957894f","JE492033","2021-12-29T14:50:00.000","2","DRIVER",,"1190706",,"SUBARU","IMPREZA","IL","2014","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254469","92b7fb23a22760e3ab0ef93c98577cf1281be39a421f28132deb24f0fb5a92b392347d8dc3a649ee3be27097c4f733c53e894f3ffbf11fa5912d5f008d947038","JE492173","2021-12-29T14:45:00.000","1","DRIVER",,"1190776",,"BLUEBIRD INTERNATIONAL","BLUEBIRD INTERNATIONAL","OK","2019","UNKNOWN","TRUCK - SINGLE UNIT","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254410","89cc43373b891ef0745da698ce0f8df1724efb32bacb92f89e458500984fc9553d4d69bfd6a939b64bfc933e6145368455d07f75a2ca9538cc4ac8c8fead9da6","JE492053","2021-12-29T14:34:00.000","1","DRIVER",,"1190723",,"FORD","F150","IL","2013","UNKNOWN","PICKUP","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254411","89cc43373b891ef0745da698ce0f8df1724efb32bacb92f89e458500984fc9553d4d69bfd6a939b64bfc933e6145368455d07f75a2ca9538cc4ac8c8fead9da6","JE492053","2021-12-29T14:34:00.000","2","PARKED",,"1190715",,"NISSAN","JUKE","IL","2013","NONE","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,"Y","Y","Y","Y","Y",,,,,,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254400","09d524c8d448b0ad8684bb9d7f3d8d86deecd779f33c90f18718fd9a609f6c7705a0d47331fc46dd6e0cf6758c2ec540146604bb355eca897af9df8812fe2570","JE492061","2021-12-29T14:30:00.000","1","DRIVER",,"1190702",,"HYUNDAI","TUCSON",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254401","09d524c8d448b0ad8684bb9d7f3d8d86deecd779f33c90f18718fd9a609f6c7705a0d47331fc46dd6e0cf6758c2ec540146604bb355eca897af9df8812fe2570","JE492061","2021-12-29T14:30:00.000","2","DRIVER",,"1190708",,"MITSUBISHI","ECLIPSE",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254873","2d8b0027cba339d77773b6373605593daff4fd4d121eef2b74a613a482ae40dce1000703bfe9b1b87be4441454474ffac0d516fbd069ef1d3e30552f991faede","JE493080","2021-12-29T14:30:00.000","1","DRIVER",,"1191170",,"DODGE","JOURNEY","IL","2013","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254874","2d8b0027cba339d77773b6373605593daff4fd4d121eef2b74a613a482ae40dce1000703bfe9b1b87be4441454474ffac0d516fbd069ef1d3e30552f991faede","JE493080","2021-12-29T14:30:00.000","2","DRIVER",,"1191172",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254420","39504218c0295e46e36c845c09dea92af78a1a096c59caf35bc4cf5e8da8b5940128407220ceb0523a4a3fdbc685eaccfad901a9a623859e3b63c806cf374ffa","JE492056","2021-12-29T14:28:00.000","1","DRIVER",,"1190725",,"CADILLAC","DTS","IL",,"UNKNOWN","PASSENGER","UNKNOWN/NA","SE","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,"N",,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254421","39504218c0295e46e36c845c09dea92af78a1a096c59caf35bc4cf5e8da8b5940128407220ceb0523a4a3fdbc685eaccfad901a9a623859e3b63c806cf374ffa","JE492056","2021-12-29T14:28:00.000","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254382","9bea6738be06a55bc62c8e12575d6c64430daf36410602223229e9f0e66d0fd4a9b1356887af477c82951b22f69dfb5fcd12a3f9c2f6e123d4d5120a547acbc6","JE492089","2021-12-29T14:18:00.000","1","DRIVER","2","1190691",,"NISSAN","MAXIMA","IL","2010","UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1254383","9bea6738be06a55bc62c8e12575d6c64430daf36410602223229e9f0e66d0fd4a9b1356887af477c82951b22f69dfb5fcd12a3f9c2f6e123d4d5120a547acbc6","JE492089","2021-12-29T14:18:00.000","2","DRIVER",,"1190990",,"CHEVROLET","MALIBU","IL","2017","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,"PRIVATE COMPANY PER VICTIM",,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
